"","codigo_ocorrencia","ocorrencia_classificacao","ocorrencia_tipo","ocorrencia_tipo_categoria","ocorrencia_tipo_icao","ocorrencia_latitude","ocorrencia_longitude","ocorrencia_cidade","ocorrencia_uf","ocorrencia_aerodromo","ocorrencia_dia","ocorrencia_horario","total_recomendacoes","total_aeronaves_envolvidas","ocorrencia_saida_pista","aeronave_operador_categoria","aeronave_tipo_veiculo","aeronave_fabricante","aeronave_modelo","aeronave_tipo_icao","aeronave_motor_tipo","aeronave_motor_quantidade","aeronave_pmd","aeronave_pmd_categoria","aeronave_assentos","aeronave_ano_fabricacao","aeronave_pais_fabricante","aeronave_pais_registro","aeronave_registro_segmento","aeronave_fase_operacao","aeronave_tipo_operacao","aeronave_nivel_dano","total_fatalidades","fator_nome","fator_aspecto","fator_condicionante","fator_area"
"3308","201202238026115","ACIDENTE","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","SCF-NP",-1.3611,-48.3567,"MARITUBA","PA",NA,2012-02-22,13:40:00,9,1,"NÃO","ÓRGÃO PÚBLICO","HELICÓPTERO","EUROCOPTER FRANCE","AS 350 BA","AS50","TURBOEIXO","MONOMOTOR","2100","ATÉ 2250 KG",6,"1995","FRANÇA","BRASIL","ADMINISTRAÇÃO DIRETA","OUTRA FASE","OPERAÇÃO POLICIAL","SUBSTANCIAL",0,"MANUTENÇÃO DE AERONAVE","DESEMPENHO DO SER HUMANO","MANUTENÇÃO DA AERONAVE","FATOR OPERACIONAL"
"3309","201202238026115","ACIDENTE","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","SCF-NP",-1.3611,-48.3567,"MARITUBA","PA",NA,2012-02-22,13:40:00,9,1,"NÃO","ÓRGÃO PÚBLICO","HELICÓPTERO","EUROCOPTER FRANCE","AS 350 BA","AS50","TURBOEIXO","MONOMOTOR","2100","ATÉ 2250 KG",6,"1995","FRANÇA","BRASIL","ADMINISTRAÇÃO DIRETA","OUTRA FASE","OPERAÇÃO POLICIAL","SUBSTANCIAL",0,"PLANEJAMENTO GERENCIAL","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"3310","201202238026115","ACIDENTE","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","SCF-NP",-1.3611,-48.3567,"MARITUBA","PA",NA,2012-02-22,13:40:00,9,1,"NÃO","ÓRGÃO PÚBLICO","HELICÓPTERO","EUROCOPTER FRANCE","AS 350 BA","AS50","TURBOEIXO","MONOMOTOR","2100","ATÉ 2250 KG",6,"1995","FRANÇA","BRASIL","ADMINISTRAÇÃO DIRETA","OUTRA FASE","OPERAÇÃO POLICIAL","SUBSTANCIAL",0,"SUPERVISÃO GERENCIAL","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"3311","201202238026115","ACIDENTE","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ","SCF-NP",-1.3611,-48.3567,"MARITUBA","PA",NA,2012-02-22,13:40:00,9,1,"NÃO","ÓRGÃO PÚBLICO","HELICÓPTERO","EUROCOPTER FRANCE","AS 350 BA","AS50","TURBOEIXO","MONOMOTOR","2100","ATÉ 2250 KG",6,"1995","FRANÇA","BRASIL","ADMINISTRAÇÃO DIRETA","OUTRA FASE","OPERAÇÃO POLICIAL","SUBSTANCIAL",0,"CULTURA ORGANIZACIONAL","ASPECTO PSICOLÓGICO","ORGANIZACIONAL","FATOR HUMANO"
"3312","201202239785859","INCIDENTE","COLISÃO COM AVE","COLISÃO COM AVE","BIRD",-2.9662,-60.2105,"MANAUS","AM","SBEG",2012-02-23,10:25:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","BOEING COMPANY","767-316F","B763","JATO","BIMOTOR","186880","ACIMA DE 5700 KG",6,"2000","ESTADOS UNIDOS","BRASIL","REGULAR","INDETERMINADA","VOO REGULAR","SUBSTANCIAL",0,NA,NA,NA,NA
"3313","201202242723378","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-26.432,-49.2267,"CORUPÁ","SC",NA,2012-02-24,11:45:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","PIPER AIRCRAFT","PA-25-235","PA25","PISTÃO","MONOMOTOR","1315","ATÉ 2250 KG",1,"1975","ESTADOS UNIDOS","BRASIL","ESPECIALIZADA","OUTRA FASE","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",0,NA,NA,NA,NA
"3314","201202247926162","ACIDENTE","FALHA DO MOTOR EM VOO","FALHA OU MAU FUNCIONAMENTO DO MOTOR","SCF-PP",-18.4889,-53.1444,"COSTA RICA","MS",NA,2012-02-24,10:50:00,0,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","CESSNA AIRCRAFT","180C","C180","PISTÃO","MONOMOTOR","1202","ATÉ 2250 KG",4,"0","ESTADOS UNIDOS","BRASIL","PARTICULAR","CRUZEIRO","VOO PRIVADO","SUBSTANCIAL",0,NA,NA,NA,NA
"3315","201202247928121","ACIDENTE","FALHA DO MOTOR EM VOO","FALHA OU MAU FUNCIONAMENTO DO MOTOR","SCF-PP",-7.4392,-70.0253,"ENVIRA","AM",NA,2012-02-24,21:30:00,0,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-28R-200","P28R","PISTÃO","MONOMOTOR","1179","ATÉ 2250 KG",4,"1972","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","SUBSTANCIAL",0,"INDISCIPLINA DE VOO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"3316","201202247928121","ACIDENTE","FALHA DO MOTOR EM VOO","FALHA OU MAU FUNCIONAMENTO DO MOTOR","SCF-PP",-7.4392,-70.0253,"ENVIRA","AM",NA,2012-02-24,21:30:00,0,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-28R-200","P28R","PISTÃO","MONOMOTOR","1179","ATÉ 2250 KG",4,"1972","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","SUBSTANCIAL",0,"JULGAMENTO DE PILOTAGEM","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"3317","201202247928121","ACIDENTE","FALHA DO MOTOR EM VOO","FALHA OU MAU FUNCIONAMENTO DO MOTOR","SCF-PP",-7.4392,-70.0253,"ENVIRA","AM",NA,2012-02-24,21:30:00,0,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-28R-200","P28R","PISTÃO","MONOMOTOR","1179","ATÉ 2250 KG",4,"1972","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","SUBSTANCIAL",0,"MANUTENÇÃO DE AERONAVE","DESEMPENHO DO SER HUMANO","MANUTENÇÃO DA AERONAVE","FATOR OPERACIONAL"
"3318","201202247928121","ACIDENTE","FALHA DO MOTOR EM VOO","FALHA OU MAU FUNCIONAMENTO DO MOTOR","SCF-PP",-7.4392,-70.0253,"ENVIRA","AM",NA,2012-02-24,21:30:00,0,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-28R-200","P28R","PISTÃO","MONOMOTOR","1179","ATÉ 2250 KG",4,"1972","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","SUBSTANCIAL",0,"APLICAÇÃO DE COMANDOS","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"3319","201202248738364","INCIDENTE GRAVE","PERDA DE CONTROLE NO SOLO","PERDA DE CONTROLE NO SOLO","LOC-G",-23.4685,-46.5311,"GUARULHOS","SP","SBGR",2012-02-24,20:04:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","AIRBUS INDUSTRIE","A330-243","A332","JATO","BIMOTOR","230000","ACIMA DE 5700 KG",0,"2011","FRANÇA","ÁFRICA DO SUL",NA,"CORRIDA APÓS POUSO","INDETERMINADA","INDETERMINADO",0,NA,NA,NA,NA
"3320","201202251218708","ACIDENTE","DESORIENTAÇÃO ESPACIAL","MÉDICO","MED",-1.4886,-48.42,"BELÉM","PA",NA,2012-02-25,11:47:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-34-220T","PA34","PISTÃO","BIMOTOR","2155","ATÉ 2250 KG",6,"1996","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","DESTRUÍDA",3,"ATITUDE","ASPECTO PSICOLÓGICO","INDIVIDUAL","FATOR HUMANO"
"3321","201202251218708","ACIDENTE","DESORIENTAÇÃO ESPACIAL","MÉDICO","MED",-1.4886,-48.42,"BELÉM","PA",NA,2012-02-25,11:47:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-34-220T","PA34","PISTÃO","BIMOTOR","2155","ATÉ 2250 KG",6,"1996","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","DESTRUÍDA",3,"PROCESSO DECISÓRIO","ASPECTO PSICOLÓGICO","INDIVIDUAL","FATOR HUMANO"
"3322","201202251218708","ACIDENTE","DESORIENTAÇÃO ESPACIAL","MÉDICO","MED",-1.4886,-48.42,"BELÉM","PA",NA,2012-02-25,11:47:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-34-220T","PA34","PISTÃO","BIMOTOR","2155","ATÉ 2250 KG",6,"1996","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","DESTRUÍDA",3,"CULTURA DO GRUPO DE TRABALHO","ASPECTO PSICOLÓGICO","PSICOSSOCIAL","FATOR HUMANO"
"3323","201202251218708","ACIDENTE","DESORIENTAÇÃO ESPACIAL","MÉDICO","MED",-1.4886,-48.42,"BELÉM","PA",NA,2012-02-25,11:47:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-34-220T","PA34","PISTÃO","BIMOTOR","2155","ATÉ 2250 KG",6,"1996","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","DESTRUÍDA",3,"DESORIENTAÇÃO","ASPECTO MÉDICO",NA,"FATOR HUMANO"
"3324","201202251218708","ACIDENTE","DESORIENTAÇÃO ESPACIAL","MÉDICO","MED",-1.4886,-48.42,"BELÉM","PA",NA,2012-02-25,11:47:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-34-220T","PA34","PISTÃO","BIMOTOR","2155","ATÉ 2250 KG",6,"1996","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","DESTRUÍDA",3,"CONDIÇÕES METEOROLÓGICAS ADVERSAS",NA,NA,NA
"3325","201202251218708","ACIDENTE","DESORIENTAÇÃO ESPACIAL","MÉDICO","MED",-1.4886,-48.42,"BELÉM","PA",NA,2012-02-25,11:47:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-34-220T","PA34","PISTÃO","BIMOTOR","2155","ATÉ 2250 KG",6,"1996","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","DESTRUÍDA",3,"INSTRUÇÃO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"3326","201202251218708","ACIDENTE","DESORIENTAÇÃO ESPACIAL","MÉDICO","MED",-1.4886,-48.42,"BELÉM","PA",NA,2012-02-25,11:47:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-34-220T","PA34","PISTÃO","BIMOTOR","2155","ATÉ 2250 KG",6,"1996","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","DESTRUÍDA",3,"JULGAMENTO DE PILOTAGEM","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"3327","201202251218708","ACIDENTE","DESORIENTAÇÃO ESPACIAL","MÉDICO","MED",-1.4886,-48.42,"BELÉM","PA",NA,2012-02-25,11:47:00,1,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-34-220T","PA34","PISTÃO","BIMOTOR","2155","ATÉ 2250 KG",6,"1996","ESTADOS UNIDOS","BRASIL","PARTICULAR","SUBIDA","VOO PRIVADO","DESTRUÍDA",3,"CAPACITAÇÃO E TREINAMENTO","ASPECTO PSICOLÓGICO","ORGANIZACIONAL","FATOR HUMANO"
"3328","201202252699760","INCIDENTE","DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-19.6299,-43.9956,"CONFINS","MG","SBCF",2012-02-25,20:00:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","AEROSPATIALE AND ALENIA","ATR-72-202","AT72","TURBOÉLICE","BIMOTOR","22000","ACIMA DE 5700 KG",73,"1993","FRANÇA","BRASIL","REGULAR","SUBIDA","VOO REGULAR","NENHUM",0,NA,NA,NA,NA
"3329","201202264141366","INCIDENTE","COLISÃO COM AVE","COLISÃO COM AVE","BIRD",-22.8767,-43.2279,"RIO DE JANEIRO","RJ",NA,2012-02-26,15:42:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","AIRBUS INDUSTRIE","A320-214","A320","JATO","BIMOTOR","77000","ACIMA DE 5700 KG",184,"2008","FRANÇA","BRASIL","REGULAR","SUBIDA","VOO REGULAR","LEVE",0,NA,NA,NA,NA
"3330","201202271485400","ACIDENTE","PERDA DE CONTROLE NO SOLO","PERDA DE CONTROLE NO SOLO","LOC-G",-27.5903,-48.616,"SÃO JOSÉ","SC","SSKT",2012-02-27,21:00:00,0,1,"NÃO","AEROCLUBE","AVIÃO","NEIVA INDUSTRIA AERONAUTICA","56-C-1","PAUL","PISTÃO","MONOMOTOR","660","ATÉ 2250 KG",2,"1962","BRASIL","BRASIL","INSTRUÇÃO","ARREMETIDA NO SOLO","VOO DE INSTRUÇÃO","SUBSTANCIAL",0,NA,NA,NA,NA
"3331","201202275288990","INCIDENTE GRAVE","COM TREM DE POUSO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-22.9792,-46.5375,"BRAGANÇA PAULISTA","SP","SBBP",2012-02-27,19:15:00,0,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-23-250","PA27","PISTÃO","BIMOTOR","2358","ENTRE 2250 E 5700 KG",6,"1966","ESTADOS UNIDOS","BRASIL","PARTICULAR","CORRIDA APÓS POUSO","VOO PRIVADO","SUBSTANCIAL",0,"JULGAMENTO DE PILOTAGEM","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"3332","201202275288990","INCIDENTE GRAVE","COM TREM DE POUSO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-22.9792,-46.5375,"BRAGANÇA PAULISTA","SP","SBBP",2012-02-27,19:15:00,0,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","PIPER AIRCRAFT","PA-23-250","PA27","PISTÃO","BIMOTOR","2358","ENTRE 2250 E 5700 KG",6,"1966","ESTADOS UNIDOS","BRASIL","PARTICULAR","CORRIDA APÓS POUSO","VOO PRIVADO","SUBSTANCIAL",0,"SUPERVISÃO GERENCIAL","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"3333","201202282245784","ACIDENTE","COM COMANDOS DE VOO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-3.0728,-60.0211,"MANAUS","AM",NA,2012-02-28,10:15:00,2,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","208B","C208","TURBOÉLICE","MONOMOTOR","3969","ENTRE 2250 E 5700 KG",11,"1999","ESTADOS UNIDOS","BRASIL","TÁXI AÉREO","DECOLAGEM","TÁXI AÉREO","SUBSTANCIAL",1,"ATITUDE","ASPECTO PSICOLÓGICO","INDIVIDUAL","FATOR HUMANO"
"3334","201202282245784","ACIDENTE","COM COMANDOS DE VOO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-3.0728,-60.0211,"MANAUS","AM",NA,2012-02-28,10:15:00,2,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","208B","C208","TURBOÉLICE","MONOMOTOR","3969","ENTRE 2250 E 5700 KG",11,"1999","ESTADOS UNIDOS","BRASIL","TÁXI AÉREO","DECOLAGEM","TÁXI AÉREO","SUBSTANCIAL",1,"MOTIVAÇÃO","ASPECTO PSICOLÓGICO","INDIVIDUAL","FATOR HUMANO"
"3335","201202282245784","ACIDENTE","COM COMANDOS DE VOO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-3.0728,-60.0211,"MANAUS","AM",NA,2012-02-28,10:15:00,2,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","208B","C208","TURBOÉLICE","MONOMOTOR","3969","ENTRE 2250 E 5700 KG",11,"1999","ESTADOS UNIDOS","BRASIL","TÁXI AÉREO","DECOLAGEM","TÁXI AÉREO","SUBSTANCIAL",1,"MEMÓRIA","ASPECTO PSICOLÓGICO","INDIVIDUAL","FATOR HUMANO"
"3336","201202282245784","ACIDENTE","COM COMANDOS DE VOO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-3.0728,-60.0211,"MANAUS","AM",NA,2012-02-28,10:15:00,2,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","208B","C208","TURBOÉLICE","MONOMOTOR","3969","ENTRE 2250 E 5700 KG",11,"1999","ESTADOS UNIDOS","BRASIL","TÁXI AÉREO","DECOLAGEM","TÁXI AÉREO","SUBSTANCIAL",1,"SISTEMAS DE APOIO","ASPECTO PSICOLÓGICO","ORGANIZACIONAL","FATOR HUMANO"
"3337","201202282245784","ACIDENTE","COM COMANDOS DE VOO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-3.0728,-60.0211,"MANAUS","AM",NA,2012-02-28,10:15:00,2,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","208B","C208","TURBOÉLICE","MONOMOTOR","3969","ENTRE 2250 E 5700 KG",11,"1999","ESTADOS UNIDOS","BRASIL","TÁXI AÉREO","DECOLAGEM","TÁXI AÉREO","SUBSTANCIAL",1,"CULTURA ORGANIZACIONAL","ASPECTO PSICOLÓGICO","ORGANIZACIONAL","FATOR HUMANO"
"3338","201202282245784","ACIDENTE","COM COMANDOS DE VOO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-3.0728,-60.0211,"MANAUS","AM",NA,2012-02-28,10:15:00,2,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","208B","C208","TURBOÉLICE","MONOMOTOR","3969","ENTRE 2250 E 5700 KG",11,"1999","ESTADOS UNIDOS","BRASIL","TÁXI AÉREO","DECOLAGEM","TÁXI AÉREO","SUBSTANCIAL",1,"COORDENAÇÃO DE CABINE","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"3339","201202282245784","ACIDENTE","COM COMANDOS DE VOO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-3.0728,-60.0211,"MANAUS","AM",NA,2012-02-28,10:15:00,2,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","208B","C208","TURBOÉLICE","MONOMOTOR","3969","ENTRE 2250 E 5700 KG",11,"1999","ESTADOS UNIDOS","BRASIL","TÁXI AÉREO","DECOLAGEM","TÁXI AÉREO","SUBSTANCIAL",1,"DINÂMICA DE EQUIPE","ASPECTO PSICOLÓGICO","PSICOSSOCIAL","FATOR HUMANO"
"3340","201202282245784","ACIDENTE","COM COMANDOS DE VOO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-3.0728,-60.0211,"MANAUS","AM",NA,2012-02-28,10:15:00,2,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","208B","C208","TURBOÉLICE","MONOMOTOR","3969","ENTRE 2250 E 5700 KG",11,"1999","ESTADOS UNIDOS","BRASIL","TÁXI AÉREO","DECOLAGEM","TÁXI AÉREO","SUBSTANCIAL",1,"SUPERVISÃO GERENCIAL","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"3341","201202282245784","ACIDENTE","COM COMANDOS DE VOO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-3.0728,-60.0211,"MANAUS","AM",NA,2012-02-28,10:15:00,2,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","208B","C208","TURBOÉLICE","MONOMOTOR","3969","ENTRE 2250 E 5700 KG",11,"1999","ESTADOS UNIDOS","BRASIL","TÁXI AÉREO","DECOLAGEM","TÁXI AÉREO","SUBSTANCIAL",1,"OUTRO FATOR",NA,NA,NA
"3342","201202282245784","ACIDENTE","COM COMANDOS DE VOO","FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE","SCF-NP",-3.0728,-60.0211,"MANAUS","AM",NA,2012-02-28,10:15:00,2,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","208B","C208","TURBOÉLICE","MONOMOTOR","3969","ENTRE 2250 E 5700 KG",11,"1999","ESTADOS UNIDOS","BRASIL","TÁXI AÉREO","DECOLAGEM","TÁXI AÉREO","SUBSTANCIAL",1,"ESQUECIMENTO DO PILOTO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"3343","201202293447489","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-26.6739,-48.8697,"LUIZ ALVES","SC",NA,2012-02-29,11:15:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","PIPER AIRCRAFT","PA-25-235","PA25","PISTÃO","MONOMOTOR","1315","ATÉ 2250 KG",1,"1965","ESTADOS UNIDOS","BRASIL","AGRÍCOLA","OUTRA FASE","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",0,"JULGAMENTO DE PILOTAGEM","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"3344","201202293447489","ACIDENTE","PERDA DE CONTROLE EM VOO","PERDA DE CONTROLE EM VOO","LOC-I",-26.6739,-48.8697,"LUIZ ALVES","SC",NA,2012-02-29,11:15:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","PIPER AIRCRAFT","PA-25-235","PA25","PISTÃO","MONOMOTOR","1315","ATÉ 2250 KG",1,"1965","ESTADOS UNIDOS","BRASIL","AGRÍCOLA","OUTRA FASE","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",0,"APLICAÇÃO DE COMANDOS","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"3345","201203012667447","INCIDENTE","OUTROS","OUTROS","OTHR",-15.8887,-52.2603,"BARRA DO GARÇAS","MT","SBBW",2012-03-01,12:50:00,0,1,"NÃO","OPERADOR PARTICULAR","AVIÃO","BEECH AIRCRAFT","F90","BE9T","TURBOÉLICE","BIMOTOR","4967","ENTRE 2250 E 5700 KG",8,"1981","ESTADOS UNIDOS","BRASIL","PARTICULAR","CORRIDA APÓS POUSO","VOO PRIVADO","LEVE",0,NA,NA,NA,NA
"3346","201203025033642","ACIDENTE","COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO","COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO","CTOL",-23.0983,-53.5367,"QUERÊNCIA DO NORTE","PR",NA,2012-03-02,12:50:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","A188B","C188","PISTÃO","MONOMOTOR","1814","ATÉ 2250 KG",1,"1972","ESTADOS UNIDOS","BRASIL","AGRÍCOLA","OUTRA FASE","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",1,"ILUSÕES VISUAIS","ASPECTO MÉDICO",NA,"FATOR HUMANO"
"3347","201203025033642","ACIDENTE","COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO","COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO","CTOL",-23.0983,-53.5367,"QUERÊNCIA DO NORTE","PR",NA,2012-03-02,12:50:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","A188B","C188","PISTÃO","MONOMOTOR","1814","ATÉ 2250 KG",1,"1972","ESTADOS UNIDOS","BRASIL","AGRÍCOLA","OUTRA FASE","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",1,"INFLUÊNCIA DO MEIO AMBIENTE","ERGONOMIA","ORGANIZACIONAL","FATOR HUMANO"
"3348","201203025033642","ACIDENTE","COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO","COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO","CTOL",-23.0983,-53.5367,"QUERÊNCIA DO NORTE","PR",NA,2012-03-02,12:50:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","A188B","C188","PISTÃO","MONOMOTOR","1814","ATÉ 2250 KG",1,"1972","ESTADOS UNIDOS","BRASIL","AGRÍCOLA","OUTRA FASE","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",1,"PLANEJAMENTO DE VOO","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
"3349","201203025033642","ACIDENTE","COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO","COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO","CTOL",-23.0983,-53.5367,"QUERÊNCIA DO NORTE","PR",NA,2012-03-02,12:50:00,0,1,"NÃO","OPERADOR DE AERONAVE","AVIÃO","CESSNA AIRCRAFT","A188B","C188","PISTÃO","MONOMOTOR","1814","ATÉ 2250 KG",1,"1972","ESTADOS UNIDOS","BRASIL","AGRÍCOLA","OUTRA FASE","OPERAÇÃO AGRÍCOLA","SUBSTANCIAL",1,"JULGAMENTO DE PILOTAGEM","DESEMPENHO DO SER HUMANO","OPERAÇÃO DA AERONAVE","FATOR OPERACIONAL"
